=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.06 20:33:23 =~=~=~=~=~=~=~=~=~=~=~=
0.99902344,-0.00024414,0.00323486,0.04473877,0
0.99731445,-0.00305176,0.00524902,0.07324219,0
0.99401855,-0.00976562,0.00543213,0.10858154,0
0.99060059,-0.00756836,0.00817871,0.13635254,0
0.98675537,-0.00811768,0.01062012,0.16168213,0
0.98333740,-0.01031494,0.01135254,0.18096924,0
0.97991943,-0.01434326,0.01013184,0.19879150,0
0.97906494,-0.01104736,0.01049805,0.20300293,0
0.98107910,-0.00567627,0.01269531,0.19323730,0
0.98382568,-0.00274658,0.01330566,0.17871094,0
0.98767090,0.00006104,0.01275635,0.15600586,0
0.99072266,0.00054932,0.01104736,0.13543701,0
0.99420166,0.00012207,0.00854492,0.10742188,0
0.99688721,0.00073242,0.00598145,0.07897949,0
0.99353027,-0.04656982,0.08752441,0.05517578,0
0.99505615,-0.04608154,0.08361816,0.02697754,0
0.99572754,-0.04418945,0.08093262,-0.00140381,0
0.99554443,-0.04077148,0.07965088,-0.02990723,0
0.99487305,-0.04034424,0.07806396,-0.05029297,0
0.99365234,-0.04132080,0.07434082,-0.07366943,0
0.99188232,-0.04205322,0.07379150,-0.09448242,0
0.99041748,-0.04534912,0.07336426,-0.10772705,0
0.98992920,-0.03955078,0.06921387,-0.11682129,0
0.99017334,-0.03240967,0.06457520,-0.11981201,0
0.99035645,-0.03076172,0.06359863,-0.11901855,0
0.99090576,-0.02899170,0.06457520,-0.11444092,0
0.99243164,-0.02392578,0.06390381,-0.10186768,0
0.99450684,-0.01184082,0.06311035,-0.08233643,0
0.99591064,-0.01147461,0.06488037,-0.06201172,0
0.99725342,-0.01171875,0.06579590,-0.03253174,0
0.99761963,-0.00598145,0.06909180,0.00079346,0
0.99700928,-0.00543213,0.07031250,0.03088379,0
0.99493408,-0.00463867,0.07177734,0.06994629,0
0.99151611,-0.00360107,0.07214355,0.10797119,0
0.98693848,-0.00195312,0.07171631,0.14404297,0
0.98278809,-0.00042725,0.07238770,0.16998291,0
0.97698975,-0.00024414,0.07202148,0.20086670,0
0.97100830,-0.01007080,0.07080078,0.22821045,0
0.96588135,-0.01275635,0.06970215,0.24896240,0
0.96020508,-0.01055908,0.06896973,0.27038574,0
0.95562744,-0.01068115,0.06835938,0.28631592,0
0.95318604,-0.01483154,0.06488037,0.29504395,0
0.95208740,-0.01306152,0.06451416,0.29864502,0
0.95233154,-0.02264404,0.05957031,0.29833984,0
0.95343018,-0.03033447,0.05590820,0.29479980,0
