=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.04.30 17:14:20 =~=~=~=~=~=~=~=~=~=~=~=
0.99877930,0.03594971,-0.00451660,0.03381348,1
0.99877930,-0.00726318,-0.00561523,0.04858398,1
0.99829102,-0.01110840,-0.01049805,0.05639648,1
0.99829102,-0.01110840,-0.01049805,0.05639648,1
0.99688721,0.03680420,0.01342773,0.06842041,1
0.99511719,0.05853271,0.01739502,0.07727051,1
0.99658203,-0.01568604,-0.04748535,0.06579590,1
0.99694824,-0.03900146,-0.05303955,0.04211426,1
0.99853516,-0.03692627,-0.01831055,0.03515625,1
0.99810791,-0.05822754,-0.00469971,0.01849365,1
0.99713135,-0.07489014,-0.00134277,0.01141357,1
0.99456787,-0.09295654,0.04534912,0.01153564,1
0.91583252,-0.28503418,-0.27954102,-0.04370117,1
0.86102295,-0.32440186,-0.37463379,-0.11437988,1
0.78045654,-0.36132812,-0.47979736,-0.17358398,1
0.75708008,-0.34851074,-0.52069092,-0.18505859,1
0.74188232,-0.34680176,-0.54571533,-0.17761230,1
0.74035645,-0.34600830,-0.55786133,-0.14471436,1
0.75054932,-0.33367920,-0.56195068,-0.09741211,1
0.75317383,-0.28649902,-0.58563232,-0.08795166,1
0.74951172,-0.28771973,-0.58300781,-0.12493896,1
0.73156738,-0.25842285,-0.60522461,-0.17810059,1
0.74511719,-0.19543457,-0.62109375,-0.14453125,1
0.76782227,-0.10845947,-0.62756348,-0.06970215,1
0.77093506,-0.04492188,-0.63531494,0.00366211,1
0.76940918,0.01397705,-0.63659668,0.05059814,1
0.77020264,0.07916260,-0.62542725,0.09674072,1
0.76477051,0.14630127,-0.60321045,0.17272949,1
0.74560547,0.22119141,-0.58062744,0.24090576,1
0.71997070,0.29113770,-0.55224609,0.30316162,1
0.69024658,0.34631348,-0.53356934,0.34490967,1
0.66949463,0.38104248,-0.50848389,0.38470459,1
0.64434814,0.42626953,-0.47406006,0.42236328,1
0.58355713,0.48992920,-0.43499756,0.47979736,1
0.51220703,0.54467773,-0.37860107,0.54553223,1
0.44152832,0.59722900,-0.29986572,0.59869385,1
0.37817383,0.64245605,-0.22717285,0.62658691,1
0.32391357,0.67309570,-0.16772461,0.64331055,1
0.27716064,0.68194580,-0.11743164,0.66662598,1
0.22155762,0.69042969,-0.06262207,0.68579102,1
0.15472412,0.70074463,-0.00177002,0.69641113,1
0.10040283,0.71594238,0.03753662,0.68994141,1
0.08343506,0.72229004,0.02807617,0.68597412,1
0.08044434,0.72595215,-0.01904297,0.68273926,1
0.09802246,0.71484375,-0.10070801,0.68505859,1
0.12640381,0.68823242,-0.18371582,0.69036865,1
0.16650391,0.63745117,-0.28369141,0.69671631,1
0.72247314,-0.18725586,-0.66357422,-0.05126953,1
0.69842529,-0.27160645,-0.64849854,-0.13366699,1
0.66436768,-0.34368896,-0.61901855,-0.23931885,1
0.65466309,-0.37542725,-0.57611084,-0.31402588,1
0.64703369,-0.40820312,-0.54028320,-0.35046387,1
0.65875244,-0.40179443,-0.52325439,-0.36169434,1
0.64447021,-0.41040039,-0.51593018,-0.38739014,1
0.59228516,-0.48046875,-0.47924805,-0.43432617,1
0.51611328,-0.54718018,-0.41442871,-0.51226807,1
0.45129395,-0.58905029,-0.35626221,-0.56781006,1
0.38421631,-0.61523438,-0.30548096,-0.61688232,1
0.27996826,-0.64050293,-0.24572754,-0.67156982,1
0.16857910,-0.66442871,-0.18054199,-0.70532227,1
0.07366943,-0.69256592,-0.08966064,-0.71197510,1
-0.02874756,-0.70239258,0.00531006,-0.71118164,1
-0.14123535,-0.68035889,0.11358643,-0.71014404,1
-0.23010254,-0.64508057,0.19049072,-0.70330811,1
-0.27075195,-0.62322998,0.24114990,-0.69287109,1
-0.29034424,-0.61181641,0.26495361,-0.68646240,1
-0.32867432,-0.60272217,0.29095459,-0.66638184,1
-0.37854004,-0.57153320,0.35345459,-0.63647461,1
-0.43206787,-0.52197266,0.42175293,-0.60247803,1
-0.47747803,-0.48529053,0.47979736,-0.55346680,1
-0.52294922,-0.44592285,0.51751709,-0.50976562,1
-0.55694580,-0.40509033,0.55877686,-0.46203613,1
-0.58050537,-0.37359619,0.58587646,-0.42449951,1
-0.60760498,-0.32995605,0.60980225,-0.38739014,1
-0.62261963,-0.29449463,0.62988281,-0.35894775,1
