=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.18 14:01:33 =~=~=~=~=~=~=~=~=~=~=~=
0.99719238,-0.02929688,-0.05767822,0.03704834,0.99902344,0.04357910,-0.00848389,0.00457764,3
0.99719238,-0.02929688,-0.05767822,0.03704834,0.99902344,0.04357910,-0.00848389,0.00457764,3
0.99682617,-0.02630615,-0.06115723,0.04296875,0.99859619,0.04980469,-0.01843262,0.00311279,3
0.99658203,-0.02484131,-0.06011963,0.05151367,0.99774170,0.05987549,-0.02905273,-0.00610352,3
0.99597168,-0.02355957,-0.06072998,0.06158447,0.99780273,0.05834961,-0.03021240,-0.00396729,3
0.99536133,-0.02154541,-0.06054688,0.07196045,0.99822998,0.04931641,-0.03192139,-0.00634766,3
0.99432373,-0.02282715,-0.05810547,0.08599854,0.99884033,0.03900146,-0.02716064,-0.00646973,3
0.99328613,-0.02514648,-0.05865479,0.09649658,0.99945068,0.02947998,-0.01232910,-0.01153564,3
0.99200439,-0.02532959,-0.05535889,0.11077881,0.99969482,0.01733398,0.00610352,-0.01550293,3
0.98944092,-0.02917480,-0.05267334,0.13195801,0.99957275,0.02368164,0.00756836,-0.01654053,3
0.98529053,-0.02862549,-0.05133057,0.16027832,0.99896240,0.04290771,-0.00219727,-0.01391602,3
0.98040771,-0.02502441,-0.05108643,0.18859863,0.99700928,0.07440186,-0.01477051,-0.01531982,3
0.97338867,-0.02606201,-0.04962158,0.22229004,0.99420166,0.10253906,-0.02856445,-0.01519775,3
0.96319580,-0.03118896,-0.05340576,0.26153564,0.98944092,0.13708496,-0.04382324,-0.01556396,3
0.95397949,-0.03387451,-0.06250000,0.29138184,0.98248291,0.17504883,-0.06225586,-0.01239014,3
0.94378662,-0.03112793,-0.06243896,0.32312012,0.97619629,0.20544434,-0.06896973,-0.00744629,3
0.93463135,-0.03192139,-0.05810547,0.34936523,0.96911621,0.23461914,-0.07586670,0.00231934,3
0.92559814,-0.03497314,-0.05883789,0.37231445,0.96240234,0.26031494,-0.07690430,0.00915527,3
0.91754150,-0.03649902,-0.06060791,0.39129639,0.95617676,0.28161621,-0.07897949,0.01306152,3
0.90911865,-0.03430176,-0.06207275,0.41040039,0.71453857,0.18511963,-0.64416504,0.20050049,3
0.90112305,-0.03442383,-0.06616211,0.42712402,0.70874023,0.19818115,-0.64276123,0.21276855,3
0.89294434,-0.03424072,-0.07232666,0.44293213,0.70098877,0.21258545,-0.64172363,0.22723389,3
0.88385010,-0.03509521,-0.08056641,0.45941162,0.69274902,0.22460938,-0.64099121,0.24249268,3
0.87561035,-0.03344727,-0.08123779,0.47491455,0.68853760,0.23645020,-0.63513184,0.25805664,3
0.86511230,-0.02716064,-0.09667969,0.49145508,0.67889404,0.25463867,-0.63220215,0.27319336,3
0.84735107,-0.02032471,-0.10388184,0.52044678,0.66809082,0.27777100,-0.62371826,0.29577637,3
0.82501221,-0.01806641,-0.10864258,0.55432129,0.65332031,0.30480957,-0.60778809,0.33294678,3
0.79809570,-0.02380371,-0.11279297,0.59143066,0.64001465,0.32562256,-0.59222412,0.36553955,3
0.76306152,-0.02343750,-0.12005615,0.63464355,0.62060547,0.35021973,-0.57324219,0.40441895,3
0.72961426,-0.02789307,-0.12591553,0.67163086,0.59313965,0.37548828,-0.55181885,0.45025635,3
0.69146729,-0.03186035,-0.12719727,0.71038818,0.56890869,0.39721680,-0.53167725,0.48571777,3
0.64196777,-0.03503418,-0.13549805,0.75384521,0.54071045,0.42236328,-0.50897217,0.51971436,3
0.59942627,-0.03094482,-0.13568115,0.78826904,0.51074219,0.45104980,-0.48040771,0.55218506,3
0.55902100,-0.02478027,-0.13336182,0.81799316,0.48333740,0.47637939,-0.45428467,0.57714844,3
0.50823975,-0.02008057,-0.12805176,0.85137939,0.45489502,0.49542236,-0.42694092,0.60443115,3
0.46270752,-0.01452637,-0.13018799,0.87677002,0.42376709,0.51818848,-0.39990234,0.62615967,3
0.41625977,-0.00811768,-0.12738037,0.90026855,0.38739014,0.53857422,-0.36767578,0.65167236,3
0.37152100,-0.00592041,-0.12609863,0.91979980,0.35681152,0.55377197,-0.34045410,0.67089844,3
0.32104492,-0.00341797,-0.12255859,0.93908691,0.32794189,0.56848145,-0.31408691,0.68603516,3
0.28405762,-0.00207520,-0.11926270,0.95135498,0.29730225,0.58166504,-0.28631592,0.70092773,3
0.25256348,0.00042725,-0.11572266,0.96063232,0.27899170,0.58551025,-0.27166748,0.71099854,3
0.21984863,0.00115967,-0.11785889,0.96838379,0.26306152,0.58984375,-0.25909424,0.71813965,3
0.19323730,0.00238037,-0.11566162,0.97430420,0.24121094,0.59912109,-0.24066162,0.72454834,3
0.16552734,0.00378418,-0.11242676,0.97979736,0.22064209,0.60882568,-0.21710205,0.73040771,3
0.13519287,0.00567627,-0.11151123,0.98449707,0.19610596,0.61706543,-0.19439697,0.73687744,3
0.09436035,0.01379395,-0.11370850,0.98895264,0.16864014,0.62664795,-0.17065430,0.74145508,3
0.05657959,0.02056885,-0.11224365,0.99188232,0.13464355,0.63592529,-0.14440918,0.74609375,3
0.01800537,0.02404785,-0.11035156,0.99346924,0.10223389,0.64093018,-0.12194824,0.75091553,3
-0.02526855,0.02691650,-0.10943604,0.99328613,0.07177734,0.64599609,-0.09698486,0.75378418,3
-0.06152344,0.03283691,-0.10522461,0.99200439,0.03900146,0.65008545,-0.06835938,0.75579834,3
-0.09649658,0.03674316,-0.10571289,0.98901367,0.01184082,0.65197754,-0.04888916,0.75653076,3
-0.12792969,0.03961182,-0.10339355,0.98559570,-0.01208496,0.65283203,-0.03118896,0.75677490,3
-0.15734863,0.04235840,-0.10345459,0.98120117,-0.03338623,0.65563965,-0.01495361,0.75415039,3
-0.17901611,0.04388428,-0.10266113,0.97747803,-0.05609131,0.65777588,0.00579834,0.75109863,3
-0.19677734,0.04693604,-0.10327148,0.97387695,-0.07257080,0.65856934,0.01672363,0.74884033,3
-0.21258545,0.05133057,-0.10284424,0.97033691,-0.08416748,0.65911865,0.02850342,0.74676514,3
-0.22326660,0.05419922,-0.10412598,0.96765137,-0.09454346,0.65972900,0.03686523,0.74462891,3
-0.23101807,0.05639648,-0.10760498,0.96533203,-0.10382080,0.65948486,0.04199219,0.74328613,3
-0.23510742,0.05950928,-0.11297607,0.96356201,-0.11480713,0.66223145,0.03936768,0.73937988,3
-0.23577881,0.06329346,-0.11511230,0.96289062,-0.11914062,0.66351318,0.04071045,0.73748779,3
-0.23559570,0.06488037,-0.11639404,0.96270752,-0.12127686,0.66644287,0.03997803,0.73455811,3
-0.23425293,0.06427002,-0.11657715,0.96301270,-0.12023926,0.66674805,0.03778076,0.73455811,3
-0.23162842,0.06408691,-0.11907959,0.96337891,-0.11840820,0.66766357,0.03527832,0.73413086,3
-0.22509766,0.06439209,-0.11779785,0.96502686,-0.11730957,0.66723633,0.03021240,0.73492432,3
-0.21289062,0.06457520,-0.11840820,0.96771240,-0.11291504,0.66772461,0.01904297,0.73553467,3
-0.19750977,0.06414795,-0.11975098,0.97082520,-0.10467529,0.66656494,0.00933838,0.73797607,3
-0.17742920,0.06451416,-0.12078857,0.97454834,-0.08758545,0.66485596,-0.00848389,0.74176025,3
-0.15148926,0.06506348,-0.12475586,0.97839355,-0.06585693,0.66687012,-0.02655029,0.74182129,3
-0.11187744,0.06237793,-0.13226318,0.98291016,-0.04046631,0.66748047,-0.04992676,0.74182129,3
-0.07128906,0.05706787,-0.13757324,0.98626709,-0.01049805,0.66473389,-0.08081055,0.74261475,3
-0.02392578,0.05297852,-0.14312744,0.98797607,0.02813721,0.66369629,-0.11358643,0.73876953,3
0.02996826,0.05096436,-0.14697266,0.98736572,0.07482910,0.65905762,-0.15332031,0.73248291,3
0.09869385,0.04681396,-0.14929199,0.98272705,0.11834717,0.65051270,-0.19140625,0.72534180,3
0.15844727,0.03991699,-0.14984131,0.97509766,0.16229248,0.63885498,-0.22863770,0.71643066,3
0.21704102,0.03607178,-0.14965820,0.96392822,0.21228027,0.62603760,-0.26879883,0.70050049,3
0.27380371,0.03497314,-0.14831543,0.94964600,0.25494385,0.61218262,-0.30322266,0.68432617,3
0.33428955,0.03430176,-0.14483643,0.93066406,0.29547119,0.59735107,-0.33465576,0.66625977,3
0.38037109,0.03759766,-0.14404297,0.91278076,0.33044434,0.58764648,-0.36108398,0.64428711,3
0.42028809,0.04211426,-0.14447021,0.89483643,0.36444092,0.57910156,-0.38659668,0.61834717,3
0.45538330,0.04235840,-0.13714600,0.87866211,0.39105225,0.57263184,-0.40380859,0.59680176,3
0.49182129,0.04333496,-0.13592529,0.85894775,0.41564941,0.56506348,-0.42248535,0.57397461,3
0.52160645,0.04681396,-0.13830566,0.84057617,0.43701172,0.55432129,-0.44055176,0.55468750,3
0.55102539,0.04241943,-0.13391113,0.82257080,0.46374512,0.53649902,-0.46148682,0.53308105,3
0.58135986,0.04132080,-0.13873291,0.80065918,0.48406982,0.52368164,-0.47912598,0.51171875,3
0.61999512,0.03851318,-0.13830566,0.77136230,0.50433350,0.50787354,-0.49737549,0.49029541,3
0.65167236,0.03576660,-0.13470459,0.74560547,0.52441406,0.48663330,-0.51391602,0.47332764,3
0.68347168,0.02911377,-0.13482666,0.71679688,0.54620361,0.46447754,-0.53289795,0.44934082,3
0.71618652,0.02526855,-0.13818359,0.68359375,0.57080078,0.44189453,-0.55059814,0.41931152,3
0.75512695,0.02020264,-0.13159180,0.64190674,0.59484863,0.42352295,-0.56079102,0.39025879,3
0.78680420,0.01477051,-0.13037109,0.60308838,0.61712646,0.40954590,-0.57165527,0.35308838,3
0.81658936,0.01141357,-0.13201904,0.56176758,0.63409424,0.39123535,-0.58636475,0.31774902,3
0.84326172,0.00811768,-0.13580322,0.51995850,0.64984131,0.35925293,-0.60723877,0.28265381,3
0.87207031,-0.00140381,-0.13861084,0.46936035,0.66455078,0.32495117,-0.62255859,0.25531006,3
0.89532471,-0.01153564,-0.13891602,0.42303467,0.67773438,0.28955078,-0.63757324,0.22424316,3
0.91656494,-0.01507568,-0.13836670,0.37481689,0.68914795,0.26019287,-0.64849854,0.19189453,3
0.93493652,-0.01922607,-0.13452148,0.32769775,0.70178223,0.22149658,-0.65826416,0.15844727,3
0.95196533,-0.02606201,-0.13153076,0.27526855,0.71191406,0.18554688,-0.66613770,0.12255859,3
0.96350098,-0.04095459,-0.12469482,0.23333740,0.71875000,0.15270996,-0.67279053,0.08636475,3
0.97265625,-0.05218506,-0.11901855,0.19262695,0.72167969,0.11846924,-0.67944336,0.05895996,3
0.98016357,-0.06146240,-0.11846924,0.14672852,0.72125244,0.08367920,-0.68725586,0.02069092,3
0.98455811,-0.06835938,-0.11883545,0.10882568,0.72015381,0.05194092,-0.69177246,-0.00854492,3
0.98846436,-0.07171631,-0.11163330,0.07318115,0.72222900,0.02142334,-0.69030762,-0.03771973,3
0.99060059,-0.07489014,-0.10827637,0.03723145,0.72003174,-0.00292969,-0.69073486,-0.06683350,3
0.99114990,-0.07604980,-0.10858154,0.00177002,0.71502686,-0.02960205,-0.69158936,-0.09777832,3
0.99047852,-0.07635498,-0.10906982,-0.03503418,0.70983887,-0.05853271,-0.69097900,-0.12341309,3
0.98968506,-0.08056641,-0.10040283,-0.06280518,0.70593262,-0.08740234,-0.68731689,-0.14691162,3
0.98840332,-0.08374023,-0.08618164,-0.09277344,0.70245361,-0.11059570,-0.68182373,-0.17175293,3
0.98492432,-0.08447266,-0.07983398,-0.12805176,0.69598389,-0.13922119,-0.67651367,-0.19628906,3
0.97875977,-0.08178711,-0.07360840,-0.17315674,0.69244385,-0.16485596,-0.66857910,-0.21539307,3
0.97094727,-0.08142090,-0.06762695,-0.21453857,0.68872070,-0.19311523,-0.65679932,-0.23876953,3
0.96014404,-0.08612061,-0.06195068,-0.25854492,0.68072510,-0.22644043,-0.64349365,-0.26696777,3
0.94696045,-0.08953857,-0.05273438,-0.30401611,0.67016602,-0.26788330,-0.62133789,-0.30511475,3
0.92700195,-0.09680176,-0.03991699,-0.36016846,0.65380859,-0.30432129,-0.60021973,-0.34600830,3
0.90716553,-0.09967041,-0.03710938,-0.40710449,0.63354492,-0.33746338,-0.58154297,-0.38287354,3
0.88671875,-0.09570312,-0.03613281,-0.45080566,0.61883545,-0.36523438,-0.56213379,-0.40942383,3
0.86645508,-0.09820557,-0.03033447,-0.48852539,0.60113525,-0.39611816,-0.53869629,-0.43762207,3
0.84265137,-0.10021973,-0.02636719,-0.52844238,0.58306885,-0.41894531,-0.52227783,-0.46014404,3
0.82116699,-0.10229492,-0.02111816,-0.56109619,0.56689453,-0.44323730,-0.50567627,-0.47583008,3
0.79949951,-0.10369873,-0.01861572,-0.59136963,0.54681396,-0.46582031,-0.49029541,-0.49359131,3
0.77844238,-0.10491943,-0.01794434,-0.61865234,0.52246094,-0.48760986,-0.47619629,-0.51232910,3
0.75689697,-0.10931396,-0.02111816,-0.64398193,0.50079346,-0.50750732,-0.46624756,-0.52368164,3
